step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.04054198753008501,2414.429034852669,13.399942277004753
1,09:45:00,0.04097377968291368,192.60686723257243,17.3627345796414
2,10:00:00,0.02770901614235296,19.585286632730796,17.41705739382741
3,10:15:00,0.034041551285267986,18.56170849438396,17.976635871724884
4,10:30:00,0.01947402550073367,993.241342759931,12.858778694939824
5,10:45:00,0.02290213102874965,93.94874145600683,12.48034759547396
6,11:00:00,0.02456495935924394,31.306163602341062,11.700079608404376
7,11:15:00,0.023466638055913043,18.691125445411025,11.351510207064988
8,11:30:00,0.0347495533656217,265.92790499239334,13.526812861292507
9,11:45:00,0.02463059427721077,26.140715593511086,13.468774100344769
10,12:00:00,0.026833430338850762,9.567273586111316,13.7769893904932
11,12:15:00,0.025298057663649145,47.83069476300402,13.5349361210729
12,12:30:00,0.01075429166816795,180.54959804590476,11.705097379647025
13,12:45:00,0.004169378404065044,28.75983217398927,11.019790540407858
14,13:00:00,0.0021164067431350786,9.77076724934385,10.710173704934238
15,13:15:00,0.008763654055100677,5.902601390349186,10.82955300003542
16,13:30:00,-0.001380753176198867,164.6081226685936,8.902838994867643
17,13:45:00,-0.0026884660303697957,16.534734123619955,9.263713422330191
18,14:00:00,0.007225142353421336,39.078823034104026,9.807474485408987
19,14:15:00,-0.010251868418723801,15.495973316644635,8.463088536641507
20,14:30:00,-0.0041437166662237875,32.52080157632481,8.092136931105093
21,14:45:00,-0.0013194706325869504,32.136987257828004,8.5762107895867
22,15:00:00,-0.001785061622047175,32.013573782003505,9.397659864993066
23,15:15:00,-0.002886509941710591,25.240672138787183,8.897994865712928
24,15:30:00,0.005150872686907894,143.20304217447185,10.094428867302605
25,15:45:00,-0.0022961976577341348,27.15166112172847,9.29562831452193
26,16:00:00,-0.002922006497770428,18.27808706415233,9.371185450216988
27,16:15:00,0.005344924267678573,28.65316267581644,10.559535780444477
28,16:30:00,-0.006575293449869252,109.9464263373121,10.286776455527319
29,16:45:00,-0.011546145436639682,21.551681149110177,9.881557796417832
30,17:00:00,-0.007562836811301668,17.91508144517648,8.999410900149
31,17:15:00,-0.008051364634592875,9.498782159278,8.629653745626936
32,17:30:00,-0.016037469297281098,198.06623893984707,8.454718483579502
33,17:45:00,-0.015219670345936208,20.40070660663531,9.393704227779168
34,18:00:00,-0.017129955583745617,21.936365594300685,9.906500568675348
35,18:15:00,-0.017883836481064962,7.011419561337339,9.811437868744127
36,18:30:00,-0.024196756515258256,12.39329556795772,10.037891516462794
37,18:45:00,-0.013142538103217772,25.88793499653078,11.459128993876726
