step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.450052969461784,1309.5140756357807,0.0
1,09:45:00,0.49003514451532754,25.40688212396337,0.0
2,10:00:00,0.4933982791507454,11.311654245198802,0.0
3,10:15:00,0.4965430896841072,11.191618213211127,0.0
4,10:30:00,0.04865805513234869,1611.9098602324375,0.0
5,10:45:00,0.45906872585865793,1372.9516037532835,0.0
6,11:00:00,0.4847626977494303,34.72624052208743,0.0
7,11:15:00,0.4888906999160713,11.915663562698597,0.0
8,11:30:00,0.5064044695667278,119.65865823723412,0.0
9,11:45:00,0.4998865307052798,7.032449912730835,0.0
10,12:00:00,0.5042108481421352,9.353692159379905,0.0
11,12:15:00,0.5053422105015636,32.50018192542049,0.0
12,12:30:00,0.03985680345702764,1960.0285265809628,0.0
13,12:45:00,0.451252268718644,1400.7179529285472,0.0
14,13:00:00,0.4940051993688692,29.21079101414122,0.0
15,13:15:00,0.49900316598100164,3.5881899457084905,0.0
16,13:30:00,-0.4349988843435651,6059.529843977528,0.0
17,13:45:00,-0.5044266234773022,53.912059255837285,0.0
18,14:00:00,-0.5154550146579702,44.704994366755116,0.0
19,14:15:00,-0.5206614403209705,16.15139152422418,0.0
20,14:30:00,0.41486406496381206,6446.93538497589,0.0
21,14:45:00,0.48211355907716935,48.225245402823575,0.0
22,15:00:00,0.4915513341312453,19.59253864592345,0.0
23,15:15:00,0.487604503663373,17.381923569731367,0.0
24,15:30:00,0.04155694486743645,1868.451477869669,0.0
25,15:45:00,-0.001182037182237866,17.257238871906285,0.0
26,16:00:00,0.0006790714748380594,10.556824989650607,0.0
27,16:15:00,0.4434209407359817,1379.4649585063676,0.0
28,16:30:00,0.025904101745519232,1433.2575947362718,0.0
29,16:45:00,0.43053330268269985,1323.6194382334795,0.0
30,17:00:00,0.46807455457360875,30.00046379302286,0.0
31,17:15:00,0.4722321871377367,5.56153462300449,0.0
32,17:30:00,-0.4481412383776884,5987.550849891921,0.0
33,17:45:00,-0.5310763175011801,86.2195881351102,0.0
34,18:00:00,-0.5409169467328077,14.558291838263896,0.0
35,18:15:00,-0.5415949204447402,5.374317524036451,0.0
36,18:30:00,0.3869348110378163,6719.683687589204,0.0
37,18:45:00,0.4467708190459367,22.230089158806198,0.0
