step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.05915806633777848,1949.3801806559084,19.329159779177324
1,09:45:00,0.04181510545736074,143.9421982204373,24.73627868642881
2,10:00:00,0.03158954492757653,13.24335843598399,24.45654561219127
3,10:15:00,0.030033504052842285,16.899474545619125,25.32233334334433
4,10:30:00,0.05160902908773994,935.6761046974821,16.121462447907884
5,10:45:00,0.029692842683629858,86.71642273241491,17.17804149110851
6,11:00:00,0.026356723847505804,31.029542758517692,16.371380877163595
7,11:15:00,0.033100113899104916,18.94379749045615,16.050620137174
8,11:30:00,0.07041634976141395,200.72361535739444,16.96598072791936
9,11:45:00,0.03718339191974575,31.78957626028226,18.385219577493753
10,12:00:00,0.03833890756186096,6.618923404088734,18.85642001662509
11,12:15:00,0.03990204791466784,40.364707948713516,18.083464505716012
12,12:30:00,0.06525167156538575,290.83302217157365,16.954341266987903
13,12:45:00,0.03333435160847369,35.76588534770648,19.18024319047073
14,13:00:00,0.031046070470140363,10.997306119812944,19.349072135429793
15,13:15:00,0.03531180095109925,6.008325531120383,19.133125132800433
16,13:30:00,0.06085607557147594,149.22868443842262,16.78934132446296
17,13:45:00,0.037477071037317,31.43917100774421,17.900134242829882
18,14:00:00,0.04660400990078105,37.76843271865625,19.205138779226
19,14:15:00,0.039102450892258056,16.517525391786627,18.181632025426214
20,14:30:00,0.056527595097583684,174.1778038587156,14.686727506421576
21,14:45:00,0.047333726482633405,40.08551873756516,16.18037893106706
22,15:00:00,0.04171021598333802,30.272988200762896,17.2843398814494
23,15:15:00,0.03565724866767987,19.360392596027314,16.36221021313914
24,15:30:00,0.03371513120400724,285.6182421572617,15.426441922656743
25,15:45:00,0.013066133875293366,23.730027630194517,15.139239733490163
26,16:00:00,0.009362862999711672,17.107726310568005,15.618186467962664
27,16:15:00,0.010203856997868797,28.86777289959595,15.973179349363962
28,16:30:00,0.02122719562899999,50.830182864692084,15.006377163161792
29,16:45:00,0.005630771701538674,20.03630076504451,14.560472595421007
30,17:00:00,-0.002203990332290033,14.798480149793335,14.15665622658489
31,17:15:00,0.0013068480008408075,8.013382181143069,14.517123823575046
32,17:30:00,0.012788252107540678,103.11448812721346,12.807701802484766
33,17:45:00,0.007925236621538193,23.91769001009974,14.017574939455727
34,18:00:00,-0.0009030563314037522,25.01234144667448,14.82145843546017
35,18:15:00,-0.0014093932663471038,6.202454935040851,14.82372374373065
36,18:30:00,0.05975585102112971,191.2568127905619,15.436787919256005
37,18:45:00,0.05135969027065147,36.73073078797433,18.35481928622244
