step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.5074444967662546,1187.8046946543627,3.0635947968397956
1,09:45:00,0.5294154203602498,14.915611331359768,3.303587013544268
2,10:00:00,0.528055359058253,6.788121128528539,3.268685415968872
3,10:15:00,0.5275606668491875,7.395488776330637,3.2486994939906966
4,10:30:00,0.5598768341964017,118.26637491072812,2.535750958868383
5,10:45:00,0.5593386143025886,32.60865313325839,2.6912185107599362
6,11:00:00,0.5575199847008937,16.84288350556303,2.613157845254846
7,11:15:00,0.5584472510535122,7.0578772066454984,2.555482094996972
8,11:30:00,0.5625932733339497,179.8960251859525,2.6885149586185584
9,11:45:00,0.5601646232969466,6.258660149883986,2.8559974128186387
10,12:00:00,0.5607282498748,5.841863418281782,2.873275502469183
11,12:15:00,0.5616810962718022,19.51801949114169,3.060943817839244
12,12:30:00,0.5396118173539453,161.0305052771647,3.368734046808274
13,12:45:00,0.5367258565127374,9.4562659453339,3.4892182521370816
14,13:00:00,0.5391069721228304,6.496295644341679,3.4132121590378466
15,13:15:00,0.5398442069181306,2.2999258735800456,3.3905024219172097
16,13:30:00,0.5461307870545306,18.34439354929175,3.349766196331375
17,13:45:00,0.549158984889689,4.458512449304364,3.211323649187003
18,14:00:00,0.5526794535783754,20.006091944562925,3.0751861904896014
19,14:15:00,0.5472501787518276,8.598675732087173,3.0680538158963806
20,14:30:00,0.5410051290869775,10.79621150729003,2.8300305784700934
21,14:45:00,0.5408634887062838,12.202910270382063,3.0366032469283146
22,15:00:00,0.54280395821404,13.754970899793,2.9911671265943873
23,15:15:00,0.540776520251128,11.873423988718535,2.8792306043097264
24,15:30:00,0.5361758084983128,52.986134134519,3.467535840100037
25,15:45:00,0.528553933531983,9.881763601539252,3.367498806617621
26,16:00:00,0.5314149935810628,7.657014652676573,3.2567232457406554
27,16:15:00,0.5295610110553302,17.2411729594241,3.1974812175588228
28,16:30:00,0.5385542629192284,20.166259161254224,3.349152237712827
29,16:45:00,0.5355387602909806,10.460341706478808,3.139379705224635
30,17:00:00,0.5355950703710922,7.063262927331684,3.2782162969286768
31,17:15:00,0.536443325796035,3.236484604518026,3.319657279211259
32,17:30:00,0.5460326209606696,134.418872416329,3.08516370880657
33,17:45:00,0.5452031272690671,8.70166187883595,3.132432269922559
34,18:00:00,0.5451217263381868,7.203873048859644,3.1686892593872447
35,18:15:00,0.5464144028776131,3.013146683425756,3.3182345820490697
36,18:30:00,0.562903887625643,47.63996969561829,3.3151144268865718
37,18:45:00,0.5627498333077373,8.670136230374105,3.4557915165571558
