step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.029946953305080206,1517.4247001403799,0.0
1,09:45:00,0.029858571785480917,150.42803920788,0.0
2,10:00:00,0.027707096115293903,26.90268863417917,0.0
3,10:15:00,0.029984024293545155,20.93142091711941,0.0
4,10:30:00,0.06420375412790258,427.2604585155708,0.0
5,10:45:00,0.0652050626518475,129.35840148339068,0.0
6,11:00:00,0.06915921983845656,37.70292610791571,0.0
7,11:15:00,0.07096528424151914,22.083208593230694,0.0
8,11:30:00,0.003665028075270891,2681.410154256451,0.0
9,11:45:00,0.0007027977073347614,166.40561927526696,0.0
10,12:00:00,-0.0018377449998207879,14.634579766576051,0.0
11,12:15:00,-0.0022832092414777918,49.967462245154174,0.0
12,12:30:00,0.005282804481536618,144.89187008628778,0.0
13,12:45:00,-0.007682110134664637,37.17613105192965,0.0
14,13:00:00,-0.0047342892969428245,14.826550628808985,0.0
15,13:15:00,-0.00289047851593194,8.452030270789413,0.0
16,13:30:00,0.023032953785662863,251.83738750664722,0.0
17,13:45:00,0.024157458157991984,39.89112916340228,0.0
18,14:00:00,0.03466502547326964,52.72631646722472,0.0
19,14:15:00,0.02401416944878756,18.56362195296032,0.0
20,14:30:00,0.001685540873665478,250.8917003156642,0.0
21,14:45:00,0.007626121807385519,55.882085868067186,0.0
22,15:00:00,0.007055829203454215,39.21832959400102,0.0
23,15:15:00,0.004991216530221647,23.202638145654337,0.0
24,15:30:00,0.016184986722687613,241.0355130285331,0.0
25,15:45:00,0.012553194895800798,67.32311851644492,0.0
26,16:00:00,0.014758610523661446,23.065855978611793,0.0
27,16:15:00,0.016350084554089598,39.51231123696332,0.0
28,16:30:00,-0.0008128173218835172,315.6705909746299,0.0
29,16:45:00,-0.008241082954352379,37.55418797327619,0.0
30,17:00:00,-0.017576921906443596,17.358118750173208,0.0
31,17:15:00,-0.013528329483836114,10.17497260384714,0.0
32,17:30:00,-0.01833475565400421,254.42804737944118,0.0
33,17:45:00,-0.016074694561082174,38.454789646935396,0.0
34,18:00:00,-0.01841603162211021,27.769541688250637,0.0
35,18:15:00,-0.02296219676056827,6.636508735211329,0.0
36,18:30:00,0.012417677697559247,921.5194684661014,0.0
37,18:45:00,0.01721265456311294,88.51319214792798,0.0
