step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.14151352160453493,1737.279696349946,7.844129907578211
1,09:45:00,0.17421418209890416,93.09752683910492,9.738988663183934
2,10:00:00,0.17831850820404488,17.282363608071204,9.694466873991905
3,10:15:00,0.23431953063827327,38.15843752632595,9.3348440680054
4,10:30:00,0.20378291010829522,271.95003548033026,8.214297221429835
5,10:45:00,0.22848001652135122,77.68822956606701,8.452629975988634
6,11:00:00,0.25962758356250326,46.17289043930673,8.186980253654577
7,11:15:00,0.29155974830527126,29.885660477577265,7.962870719863521
8,11:30:00,0.1808080625057778,491.7359588319135,7.846774051513201
9,11:45:00,0.18699248990030826,27.87904169590309,7.67515132335962
10,12:00:00,0.21500002922360054,18.190576737499168,7.813238783922719
11,12:15:00,0.20011259333326267,35.56601657847856,7.2289144883302985
12,12:30:00,0.19282774121712581,299.1581623609753,7.330362037478858
13,12:45:00,0.19986101133526776,25.14261838429639,7.822696434336453
14,13:00:00,0.21801036620370645,16.85559048290078,7.535163251557292
15,13:15:00,0.24400736085933045,10.407429761686672,7.405605458515387
16,13:30:00,0.10408351452056154,367.1144951623055,7.246954355131161
17,13:45:00,0.1276454146005158,22.29895795741164,7.25550021523219
18,14:00:00,0.1808637577388171,54.20601405605427,7.221429874714348
19,14:15:00,0.16398469021029602,12.090209827775963,7.15847721135776
20,14:30:00,0.12330076240372527,210.79548878286525,5.616104967948385
21,14:45:00,0.1567035216557142,37.77202013048834,5.759117661492835
22,15:00:00,0.19269008668259166,30.334001006238644,6.330316884337734
23,15:15:00,0.20909096894847307,25.326280299343086,5.8019695195823795
24,15:30:00,0.16383142351521243,215.1039564911613,6.533161945082047
25,15:45:00,0.14996809516041443,20.11139030421967,6.318739212077457
26,16:00:00,0.18070681476966496,24.910841048585194,6.746300012498981
27,16:15:00,0.25924649442577474,53.3338445673079,6.403829722994217
28,16:30:00,0.1581146743344766,352.68948183081966,7.397643022383305
29,16:45:00,0.16240324272565576,28.06414607569841,7.640172158147434
30,17:00:00,0.16752128172036104,14.60071027216653,7.4800760831027135
31,17:15:00,0.20449372166595753,22.152462559683823,7.490017376871681
32,17:30:00,0.1458049082837254,174.32317941893606,6.737192296277986
33,17:45:00,0.18595787819590626,20.37426382897466,6.861313532936954
34,18:00:00,0.23637407271860497,34.420856516621285,6.852668331759965
35,18:15:00,0.2823955377071523,33.6574898796188,6.9082091720500465
36,18:30:00,0.21510435833515504,102.90594085858241,6.984161455151922
37,18:45:00,0.27165279803113085,29.048697236141447,7.569506357679355
