step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.018481521396349013,538.0333291672335,0.0
1,09:45:00,0.020415135227065773,89.18988066966793,0.0
2,10:00:00,0.013962429883590536,19.262016168582104,0.0
3,10:15:00,0.014940585213770884,17.86894297129578,0.0
4,10:30:00,0.06309988639926777,479.37821528714557,0.0
5,10:45:00,0.06148045045697782,121.58273017978968,0.0
6,11:00:00,0.05607775656280031,36.29883910587758,0.0
7,11:15:00,0.06213260030732575,20.94792364858976,0.0
8,11:30:00,0.05765989763372456,256.39746363514075,0.0
9,11:45:00,0.05070916888703503,35.75232522834361,0.0
10,12:00:00,0.05113420438972816,5.541525836519572,0.0
11,12:15:00,0.04810615387915559,44.959927606239354,0.0
12,12:30:00,0.05612604750903831,196.38896047526003,0.0
13,12:45:00,0.053541054824132586,28.144055319306894,0.0
14,13:00:00,0.058635182858273446,16.38707123603195,0.0
15,13:15:00,0.055722279155418504,7.702585638758805,0.0
16,13:30:00,0.045388225457542467,210.6510628458368,0.0
17,13:45:00,0.04942998719376165,26.50584076035122,0.0
18,14:00:00,0.05722558788200722,38.13536821709848,0.0
19,14:15:00,0.04106984036221257,16.662980421756945,0.0
20,14:30:00,0.04610547560042745,210.95962747465416,0.0
21,14:45:00,0.04945694857634707,41.96478490220319,0.0
22,15:00:00,0.04289684980604727,41.23928461234273,0.0
23,15:15:00,0.041655443210500895,21.681076904536827,0.0
24,15:30:00,0.03208063253868458,287.70526548463477,0.0
25,15:45:00,0.02254279349320937,35.37780872998447,0.0
26,16:00:00,0.028218752055405714,18.17669698808556,0.0
27,16:15:00,0.031042178475683403,31.52435206539033,0.0
28,16:30:00,0.02231736598705521,113.45785920061968,0.0
29,16:45:00,0.01829170711221911,26.356287559474957,0.0
30,17:00:00,0.016885149173616106,12.171020333604982,0.0
31,17:15:00,0.021244834285595624,8.628680736184709,0.0
32,17:30:00,0.05030719427357176,268.97643731949677,0.0
33,17:45:00,0.05200940487822017,26.264932067873332,0.0
34,18:00:00,0.04693794848278994,23.548385762900125,0.0
35,18:15:00,0.0456163873161502,5.591737687354053,0.0
36,18:30:00,0.03810206625555993,134.44837718109443,0.0
37,18:45:00,0.034769717175230586,35.14384672238166,0.0
