step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.030262791667772775,2581.3070812883943,10.005904113598927
1,09:45:00,0.029765389157209547,225.06233004321217,12.846147188760206
2,10:00:00,0.020162401043716256,21.893062082612335,12.897801630858734
3,10:15:00,0.027653048100704347,18.238049870678164,13.476474060209078
4,10:30:00,0.02456467840326278,92.73173191548001,11.928766728602472
5,10:45:00,0.019829330815169067,58.802847023019375,11.995352490518735
6,11:00:00,0.015982768803257136,33.22296857769379,11.383653417204107
7,11:15:00,0.01851311110272734,23.156613477592423,11.050422839028853
8,11:30:00,0.04877408807185752,131.17438014943062,12.296862936206088
9,11:45:00,0.04102242316307802,37.1088293231408,12.561559655397012
10,12:00:00,0.045952560118244015,10.177753281163854,12.808113012192107
11,12:15:00,0.04278178256907326,46.8385291899143,12.404067124096112
12,12:30:00,0.024898595065196857,826.2078994421586,9.710081823316004
13,12:45:00,0.013277308446013391,78.53947561180613,9.378327663907628
14,13:00:00,0.019286223690383554,20.163585590420205,9.072939250384282
15,13:15:00,0.01850282378545661,10.389509797561532,9.210149619447874
16,13:30:00,0.016975558557933607,172.73820044949272,8.068146814033572
17,13:45:00,0.013222959298942752,31.8092728022486,7.997823031944241
18,14:00:00,0.017627299456633848,60.19402153284335,8.884612117998872
19,14:15:00,0.003301279622704868,19.21207827882235,7.943502049172448
20,14:30:00,0.02380559380952932,140.95117664025148,7.050833935528654
21,14:45:00,0.023567070672941434,50.71611471447317,7.883460783156245
22,15:00:00,0.024621062806716287,36.30955694077404,8.877273808895685
23,15:15:00,0.025145872183682017,24.500549801392104,8.154898664289052
24,15:30:00,0.019513228030398278,344.1958771967873,9.358901074624663
25,15:45:00,0.0077431979280042015,29.696182619117867,9.110135360546376
26,16:00:00,0.009801200837465846,20.735348736673796,9.536003257071137
27,16:15:00,0.015917060658140855,36.939731055206394,9.74535596463463
28,16:30:00,0.011658527170765523,124.03436729298478,10.0036673872726
29,16:45:00,0.004595988580363729,37.41618406800425,9.769555751047607
30,17:00:00,-0.0038854885489590174,17.701877269431353,9.345539610147894
31,17:15:00,0.000986342155587721,10.477362511259184,9.74137557234744
32,17:30:00,0.007147879584717112,161.40733959143594,10.596487039558323
33,17:45:00,0.007880791922088178,37.42964214032365,11.49518588143752
34,18:00:00,0.0062990055387754295,27.714603157181827,12.048385798686235
35,18:15:00,0.005198815725050951,7.303878397560208,11.841200316466507
36,18:30:00,-0.015448783136160727,218.06452195316155,9.331317163656651
37,18:45:00,-0.012512935208094109,38.23423045710768,10.04350567500054
