step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.1600470550563446,1754.8000851962,0.0
1,09:45:00,0.19712389574754915,95.94098832056532,0.0
2,10:00:00,0.20725217178832245,21.679016445554,0.0
3,10:15:00,0.2583003140652782,33.49921555810584,0.0
4,10:30:00,0.21995155564846883,504.0810652390634,0.0
5,10:45:00,0.25808132665562694,117.01383873306794,0.0
6,11:00:00,0.2895608686765352,50.67008448093244,0.0
7,11:15:00,0.2973643768572303,17.769346312003233,0.0
8,11:30:00,0.14693822295652,588.7011764756091,0.0
9,11:45:00,0.152421725494081,35.86586570244355,0.0
10,12:00:00,0.18069762647862836,18.39262716103499,0.0
11,12:15:00,0.23340762580158075,74.52357421608069,0.0
12,12:30:00,0.08472116963185845,658.4422266825019,0.0
13,12:45:00,0.07567134567040584,32.881031531273095,0.0
14,13:00:00,0.0741125874945225,10.024763439612315,0.0
15,13:15:00,0.09932451740792263,9.647059143639284,0.0
16,13:30:00,0.10371005942123186,248.38988411824758,0.0
17,13:45:00,0.13102836099145557,25.277068617961792,0.0
18,14:00:00,0.18790552690498757,53.6441228001721,0.0
19,14:15:00,0.17671294081953526,13.822924604525452,0.0
20,14:30:00,0.08431255205016534,341.679306868031,0.0
21,14:45:00,0.11783393773840524,40.38471204028302,0.0
22,15:00:00,0.15256772035197558,29.493183310340857,0.0
23,15:15:00,0.16841525796008944,25.160966108515122,0.0
24,15:30:00,0.14566056601135446,118.40335010904879,0.0
25,15:45:00,0.13294700412948657,17.601945279005555,0.0
26,16:00:00,0.16526713475781718,25.301081577507418,0.0
27,16:15:00,0.2431786813420471,52.88976328253754,0.0
28,16:30:00,0.09841744753289802,325.51585871991125,0.0
29,16:45:00,0.09606250570008469,19.439442946165787,0.0
30,17:00:00,0.09319371053950015,12.291445525177187,0.0
31,17:15:00,0.11981319581991884,15.984129035122615,0.0
32,17:30:00,0.09341958237727466,173.5273495426901,0.0
33,17:45:00,0.1292533009951605,26.679702723440517,0.0
34,18:00:00,0.17239431419850557,31.620107224346295,0.0
35,18:15:00,0.2300449237908042,49.22827727334864,0.0
36,18:30:00,0.08263470100125721,294.70539836697884,0.0
37,18:45:00,0.1315061924839132,24.209515115252096,0.0
