step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.05769219049118254,1973.2332564152043,19.080822777325704
1,09:45:00,0.03742698133393736,150.49187248269072,24.294737060668556
2,10:00:00,0.03597694663468638,19.59742309060132,24.397225192440132
3,10:15:00,0.03444720197623187,16.483029934300475,24.02857671604416
4,10:30:00,0.04545466025241517,561.2159439432252,15.49066542682889
5,10:45:00,0.032925295864063585,90.59386248835048,18.220638869339822
6,11:00:00,0.02812436444981418,32.65144246684133,18.493961475593792
7,11:15:00,0.033564490070878104,19.099464735741876,18.465874756211278
8,11:30:00,0.08729004632760484,456.9773846327909,17.15198731931657
9,11:45:00,0.058147123881343944,40.08393957867755,19.154000942398177
10,12:00:00,0.06076244704355279,7.690263471729886,19.551985077980365
11,12:15:00,0.058668859866578466,40.686348279323724,18.78633530234647
12,12:30:00,0.07665535597970417,146.96727401753725,15.925245791222805
13,12:45:00,0.04436908251658998,21.187984346058055,16.50672160086121
14,13:00:00,0.04149700784633215,11.264174510381826,16.849465814225212
15,13:15:00,0.048052897404707993,5.485168389693056,16.502372047790214
16,13:30:00,0.05187146449338007,245.87316782470018,12.657027341557528
17,13:45:00,0.03573440753909625,29.603415672839738,13.663881473123391
18,14:00:00,0.03720846913967076,41.867698552642366,14.503993564279135
19,14:15:00,0.03039300777969099,16.06142955559824,14.179497064862643
20,14:30:00,0.02355346141516145,190.27631955042494,12.263627516843167
21,14:45:00,0.02235291968309451,37.79115866727807,14.129271300294866
22,15:00:00,0.02427418002872682,26.99282144913675,14.618578810359045
23,15:15:00,0.019612288106377405,23.704560166916792,14.432250045297982
24,15:30:00,0.028737753990679595,122.58485094424734,16.603945864182897
25,15:45:00,0.005010985456335018,17.92209032677854,15.929676178856113
26,16:00:00,0.009813648007052568,17.112898386902867,15.920216037600799
27,16:15:00,0.018615942861739933,27.27163644789199,17.22427243309437
28,16:30:00,0.01929942788589706,146.980078776207,13.268195634461204
29,16:45:00,0.006374469338143598,18.897363995987114,12.529199867988751
30,17:00:00,0.0014748084980973034,16.66634618462476,12.8295492307625
31,17:15:00,0.002289083647359678,7.6846121772284866,13.319845115773585
32,17:30:00,-0.012826550934916735,114.8539280141344,11.516498056062757
33,17:45:00,-0.010266042173153517,19.562687421136367,11.204849893014924
34,18:00:00,-0.010782566124357447,18.097816427715802,11.122514140010752
35,18:15:00,-0.011385746335134842,4.185993383262492,11.061464088887494
36,18:30:00,0.028083945100594827,147.03421145515176,13.290182054741566
37,18:45:00,0.011930932102396333,46.01103007030956,16.756224208451687
