step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.007333985250096569,566.888815307485,0.0
1,09:45:00,0.005833169380705215,137.36055742896127,0.0
2,10:00:00,-0.006560528844982354,26.593277617183848,0.0
3,10:15:00,-0.0005717776539341571,17.4674328397885,0.0
4,10:30:00,0.023779379395728235,299.75725332039144,0.0
5,10:45:00,0.024935783498332406,117.33750274135197,0.0
6,11:00:00,0.022230446502594058,34.88149174921513,0.0
7,11:15:00,0.02282113544589647,26.453750661005493,0.0
8,11:30:00,0.05247886724609956,401.36952894586574,0.0
9,11:45:00,0.04518268790757887,96.75573489306046,0.0
10,12:00:00,0.05101992292336028,19.894013864549482,0.0
11,12:15:00,0.04868760710473248,50.76247898554424,0.0
12,12:30:00,0.058515171166576195,259.49396888958995,0.0
13,12:45:00,0.05739640674900288,44.49149631832121,0.0
14,13:00:00,0.05427515195256602,12.07275784958922,0.0
15,13:15:00,0.06250558729926442,8.156736562628616,0.0
16,13:30:00,0.030959423574912853,288.9571034573647,0.0
17,13:45:00,0.020557720866524985,77.71507083446386,0.0
18,14:00:00,0.028050722340827446,69.48645500619354,0.0
19,14:15:00,0.015648652360967883,22.65882214854912,0.0
20,14:30:00,0.023386269726522475,90.36771624961729,0.0
21,14:45:00,0.021344382345547617,52.92649015183097,0.0
22,15:00:00,0.01884440094757385,39.11581067508709,0.0
23,15:15:00,0.018601421242385927,26.070471715347725,0.0
24,15:30:00,0.01824129390788976,254.29924897044276,0.0
25,15:45:00,0.002989725336175287,36.7664722652612,0.0
26,16:00:00,0.0074914356072280155,28.333303506140915,0.0
27,16:15:00,0.01337104217497943,35.907436160035644,0.0
28,16:30:00,0.00371878444058749,139.43764172694577,0.0
29,16:45:00,-0.00409107801499959,34.84366375616588,0.0
30,17:00:00,-0.011377846046554651,27.13833122318908,0.0
31,17:15:00,-0.008722163453304142,12.648739318085884,0.0
32,17:30:00,-0.003729592093348083,56.78793975639546,0.0
33,17:45:00,-0.00813420439204981,25.119328050295962,0.0
34,18:00:00,-0.00904897827015917,30.064322809147868,0.0
35,18:15:00,-0.011951527045902991,10.945013661032117,0.0
36,18:30:00,0.010300321661678742,222.84159413856455,0.0
37,18:45:00,0.01673858050172297,46.825299535618385,0.0
