step,timestamp,clearing_price,tax_revenue,fee_revenue
0,09:30:00,0.06857266488044558,393.7036043753054,0.0
1,09:45:00,0.14196520887138558,89.35896543442436,0.0
2,10:00:00,0.22913059718916698,139.78990696270233,0.0
3,10:15:00,0.2860813156977303,39.60262529266686,0.0
4,10:30:00,0.14242109191612998,524.711847523101,0.0
5,10:45:00,0.23449855050518767,170.50573534633085,0.0
6,11:00:00,0.34251706049179076,181.7927725012357,0.0
7,11:15:00,0.36640650718304557,23.34995416386808,0.0
8,11:30:00,0.1380139060360873,993.6105105578489,0.0
9,11:45:00,0.20391249221795305,77.09318582921057,0.0
10,12:00:00,0.2930613080638151,96.19808479567556,0.0
11,12:15:00,0.29199807623472157,35.560200026860024,0.0
12,12:30:00,0.10166229441452763,598.1569342086754,0.0
13,12:45:00,0.14002632927926356,61.22635614786956,0.0
14,13:00:00,0.22790901431668426,115.7377948218234,0.0
15,13:15:00,0.3190618478497797,88.00870778335884,0.0
16,13:30:00,0.05240540551520308,868.3461565540986,0.0
17,13:45:00,0.09353203114732551,24.355210262529884,0.0
18,14:00:00,0.2079441743009736,138.73064669827963,0.0
19,14:15:00,0.3039987676361131,178.18854277807696,0.0
20,14:30:00,0.09456946313057657,609.7203224198486,0.0
21,14:45:00,0.1867453836218919,105.6097409081055,0.0
22,15:00:00,0.31019640608082505,154.50081232869272,0.0
23,15:15:00,0.34525912869551323,38.55280682952561,0.0
24,15:30:00,0.1766042372581234,569.4431946959521,0.0
25,15:45:00,0.2527063363213731,130.8228355938424,0.0
26,16:00:00,0.33215038361581156,80.92938681496092,0.0
27,16:15:00,0.34868455144966226,21.558209798097696,0.0
28,16:30:00,0.035021862638916816,1106.508462364972,0.0
29,16:45:00,0.006499317010263883,26.002398481558647,0.0
30,17:00:00,-0.002313421785375732,13.485788275151295,0.0
31,17:15:00,-0.0010207463726343575,6.503613902578736,0.0
32,17:30:00,0.13599230914928132,182.3008177910497,0.0
33,17:45:00,0.279138352051092,174.70550370847508,0.0
34,18:00:00,0.3384341720489086,42.06352428238758,0.0
35,18:15:00,0.3498786173785224,7.825646031806222,0.0
36,18:30:00,0.32227385524403174,589.5437852063515,0.0
37,18:45:00,0.28679362768238864,74.56201636285506,0.0
